file_name,file_size_bytes,global_entropy,md5,sha256,architecture,elf_type,os_abi,abi_version,endianness,entry_point,program_headers,load_segments,rwx_segments,has_interp,has_dynamic,has_gnu_stack,has_relro,num_libraries,is_statically_linked,num_uncommon_libraries,num_imported_functions,num_exported_functions,import_export_ratio,num_dynamic_symbols,num_static_symbols,is_stripped,num_suspicious_imports,has_debug_info,num_sections,section_headers_present,num_nonstandard_sections,num_executable_sections,text_size_ratio,max_section_entropy,mean_section_entropy,has_packer_signature,overlay_size_bytes,has_overlay,entropy_variance,entropy_high_ratio,num_strings,avg_string_len,max_string_len,num_ip_strings,num_url_strings,num_suspicious_strings,num_high_entropy_strings
00e6f2d4ee413648eb7f13f1205a6a41bb7894bcd3c237f29071c54700cc7385,9984,4.7615,efc62ec7527e1a7cee8273eb98af83f4,00e6f2d4ee413648eb7f13f1205a6a41bb7894bcd3c237f29071c54700cc7385,MIPS,EXEC,SYSTEMV,0,MSB,4197008,8,2,2,True,True,True,False,2,0,0,34,8,4.25,57,0,1,6,0,28,1,11,4,0.391026,5.145,2.3921,0,1121,1,1.3086,0.0,128,8.39,26,0,0,2,0
04bd454862836deab290ffc5e9bc0f4a18604fc7f33a9e962cdb9e717ccf3862,106508,5.738,73313f3011e06663f2592a6e36cbe203,04bd454862836deab290ffc5e9bc0f4a18604fc7f33a9e962cdb9e717ccf3862,MIPS,EXEC,SYSTEMV,0,MSB,4202592,8,2,2,True,True,True,False,4,0,2,88,65,1.3538,194,0,1,17,0,29,1,12,4,0.634394,5.4156,2.6753,0,1160,1,0.7208,0.0,1518,12.63,344,5,15,16,22
0bd08ea80088de9f3d1f1d396cf6f885aa8472590e73652e83c5a06e703d097d,39824,5.2949,b480c4960649ed90974b0cba0fbf6243,0bd08ea80088de9f3d1f1d396cf6f885aa8472590e73652e83c5a06e703d097d,MIPS,EXEC,SYSTEMV,0,MSB,4198352,8,2,2,True,True,True,False,2,0,0,63,16,3.9375,95,0,1,4,0,28,1,11,4,0.625552,5.3758,2.5598,0,0,0,1.6925,0.0,502,8.28,29,0,0,0,0
0d806d2bb3b0024559ac7978328a3e81693dde122d6b83b7d55ba823c5c0b3c0,673692,5.4882,9ad7ee8782ec03302b8cff7a1dc7f015,0d806d2bb3b0024559ac7978328a3e81693dde122d6b83b7d55ba823c5c0b3c0,MIPS,EXEC,SYSTEMV,0,MSB,4224272,7,2,2,True,True,True,False,9,0,6,208,464,0.4483,707,0,1,21,0,27,1,10,4,0.784572,5.449,2.9146,0,0,0,1.3051,0.0,5932,10.58,85,9,5,34,8
0df849def47c5d9754db7edfd6d1124fdbca9e996eb37e1bc23d24960f5ca698,12988,5.0103,47cdcde14b3056d024915aff0bba1284,0df849def47c5d9754db7edfd6d1124fdbca9e996eb37e1bc23d24960f5ca698,MIPS,EXEC,SYSTEMV,0,MSB,4197168,8,2,2,True,True,True,False,2,0,0,32,10,3.2,64,0,1,1,0,28,1,11,4,0.437327,5.0282,2.3087,0,1121,1,1.1262,0.0,231,6.92,23,0,0,2,0
15b2749e45a64d7060dde5c77b1f27fa1f288bce46ebe6fd2360d0d322fc2200,12000,5.0373,c08772b8824fdb34034e3331631a30f4,15b2749e45a64d7060dde5c77b1f27fa1f288bce46ebe6fd2360d0d322fc2200,MIPS,EXEC,SYSTEMV,0,MSB,4197088,8,2,2,True,True,True,False,13,0,10,32,3,10.6667,48,0,1,3,0,27,1,10,4,0.492,5.0437,2.3668,0,1083,1,1.1382,0.0,141,11.56,83,0,0,2,0
1fd9189d04099b2b4f69e1725c327607f0f2a940cacd10154ba2a91963f37cc5,111640,5.5055,10ad49de3b564682e7a39920eb1c1f04,1fd9189d04099b2b4f69e1725c327607f0f2a940cacd10154ba2a91963f37cc5,MIPS,EXEC,SYSTEMV,0,MSB,4203296,8,2,2,True,True,True,False,4,0,1,84,105,0.8,222,0,1,8,0,29,1,12,4,0.687352,5.6044,2.6012,0,1160,1,1.6066,0.0,1374,7.25,30,0,0,0,0
3106ae6f22e51f7a5a8c8b82ffb10a3241e83fe4f1a0ccb729dc9f71fb9347ec,23232,5.1386,e2fa7724599f556035ef5d8b94852826,3106ae6f22e51f7a5a8c8b82ffb10a3241e83fe4f1a0ccb729dc9f71fb9347ec,MIPS,EXEC,SYSTEMV,0,MSB,4198080,8,2,2,True,True,True,False,3,0,0,36,29,1.2414,80,0,1,5,0,27,1,10,4,0.630854,5.3089,2.4567,0,1083,1,1.1422,0.0,165,9.87,31,1,0,0,0
3276a9f59d0fe9cf41a3fe7a39ddb19c9356cb0a208f9d77be418fadc9c66ad5,15916,5.0953,ee7e6c67a69f2e779ffc1371799335a4,3276a9f59d0fe9cf41a3fe7a39ddb19c9356cb0a208f9d77be418fadc9c66ad5,MIPS,EXEC,SYSTEMV,0,MSB,4196736,8,2,2,True,True,True,False,14,0,11,23,3,7.6667,39,0,1,3,0,27,1,10,4,0.607188,4.9779,2.3123,0,1083,1,1.1332,0.0,212,8.7,34,1,0,6,0
36537dc4a27c9b1577fa10b3aec6ed4093fe0b56005950601e1a4db2778e6f38,110904,5.4013,3981851f602d0099cbf2521144e67077,36537dc4a27c9b1577fa10b3aec6ed4093fe0b56005950601e1a4db2778e6f38,MIPS,EXEC,SYSTEMV,0,MSB,4205472,8,2,2,True,True,True,False,5,0,2,181,48,3.7708,261,0,1,9,0,29,1,12,4,0.54072,5.1716,2.5248,0,1160,1,1.0324,0.0,2445,8.02,60,4,0,2,0
38025880de336586b8b8b65594fa998953704ea35945bc46e6553fb0347884ef,15744,4.9459,1a85f13b081db1a16c134060045075c6,38025880de336586b8b8b65594fa998953704ea35945bc46e6553fb0347884ef,MIPS,EXEC,SYSTEMV,0,MSB,4197984,8,2,2,True,True,True,False,3,0,1,36,26,1.3846,81,0,1,6,0,28,1,11,4,0.493902,5.2052,2.5264,0,436,1,1.3536,0.0,174,8.15,23,0,0,2,0
3proxy,225160,5.9736,f9510739f31238e7590911b997b2a631,60e20b5d43e709ca8225f8045f6d337430d7e6858b861969372c0fd3c5707ee4,MIPS,EXEC,SYSTEMV,1,LSB,4207808,10,2,0,True,True,True,False,4,0,0,123,145,0.8483,327,0,1,16,0,34,1,13,5,0.742654,5.9518,2.8324,0,1361,1,1.0583,0.0,2137,8.62,119,1,5,5,2
47f9e5b21252e939c436b533c9bf84aceac2d0e911ac2f5810e5434113caafae,261076,5.6979,8171e814ba6cd3927bc26fe1407e1fe7,47f9e5b21252e939c436b533c9bf84aceac2d0e911ac2f5810e5434113caafae,MIPS,EXEC,SYSTEMV,0,MSB,4217056,7,2,2,True,True,True,False,4,0,1,153,196,0.7806,606,0,1,24,0,28,1,10,4,0.712498,5.5276,3.0262,0,0,0,0.678,0.002,4029,7.5,35,0,0,5,0
4e3933721482d187110e8e1d95a8b98b62d7e8cd1559e069479a77fb9f65b2fb,5836,4.3469,755394cbaaedc6d0b6908888bb961bc7,4e3933721482d187110e8e1d95a8b98b62d7e8cd1559e069479a77fb9f65b2fb,MIPS,EXEC,SYSTEMV,0,MSB,4196320,8,2,2,True,True,True,False,4,0,2,17,4,4.25,35,0,1,0,0,27,1,10,4,0.268677,4.8197,2.2855,0,1083,1,1.3137,0.0,85,8.12,23,0,0,0,0
538408cbc686854d9dbfd47e59fd5ed57ad45c070da9888392a36a854b634d65,338616,5.6999,46deac0c21a099fc3a45ca4b383a81cf,538408cbc686854d9dbfd47e59fd5ed57ad45c070da9888392a36a854b634d65,MIPS,EXEC,SYSTEMV,0,MSB,4205296,7,2,2,True,True,True,False,3,0,1,268,3,89.3333,300,0,1,36,0,27,1,10,4,0.864401,5.5808,2.8797,0,0,0,0.3428,0.0008,3620,6.3,45,1,0,12,2
561ab9a7581cc2431e52e5da88086f3dd16b7a4adbfbbe37d811df0e99dc8654,15188,5.3261,af53564e4122697132997a7a4b65cd32,561ab9a7581cc2431e52e5da88086f3dd16b7a4adbfbbe37d811df0e99dc8654,MIPS,EXEC,SYSTEMV,0,MSB,4197408,8,2,2,True,True,True,False,2,0,0,50,3,16.6667,68,0,1,8,0,28,1,11,4,0.476165,5.4454,2.4559,0,0,0,1.535,0.0,282,8.0,35,7,0,0,1
5b6a3a0d5b6855a98bd6d38d22752494da15cb4184bf26a49b8f2d57c16c713f,32024,5.5146,c6b23a2ee399417fdf00c9a33b151e11,5b6a3a0d5b6855a98bd6d38d22752494da15cb4184bf26a49b8f2d57c16c713f,MIPS,EXEC,SYSTEMV,0,MSB,4199360,8,2,2,True,True,True,False,2,0,0,52,37,1.4054,122,0,1,6,0,28,1,11,4,0.544592,5.5122,2.5252,0,0,0,1.2759,0.0,571,8.29,44,0,1,1,0
5d01215f2bbf77e0176808054df8108db697a4c3a8dec7156a945539c4f7009a,12032,5.0032,22ffa58dae86847bbfaf0f227f2d7e00,5d01215f2bbf77e0176808054df8108db697a4c3a8dec7156a945539c4f7009a,MIPS,EXEC,SYSTEMV,0,MSB,4197168,8,2,2,True,True,True,False,14,0,11,32,3,10.6667,48,0,1,3,0,27,1,10,4,0.461436,4.9787,2.3576,0,1083,1,1.1148,0.0,229,8.22,27,1,0,0,0
5d982e5b7f8982554f78e850372febf79113279002e60ad9fce2224aa8298f01,106484,5.2783,e3c56f2797ae8518509fb818993a696b,5d982e5b7f8982554f78e850372febf79113279002e60ad9fce2224aa8298f01,MIPS,EXEC,SYSTEMV,0,MSB,4211456,8,2,2,True,True,True,False,8,0,4,250,116,2.1552,428,0,1,23,0,29,1,12,4,0.63063,5.1435,2.649,0,1161,1,1.0282,0.0,1198,9.61,34,6,0,26,0
5f38df0d94ae12394cd846313d0e015b4862caf0e94eacf4253fe281cd4b0e1c,17288,5.084,0c86b022cd883cba05f8e9dac57cc2e8,5f38df0d94ae12394cd846313d0e015b4862caf0e94eacf4253fe281cd4b0e1c,MIPS,EXEC,SYSTEMV,0,MSB,4198704,8,2,2,True,True,True,False,14,0,11,81,3,27.0,97,0,1,10,0,28,1,11,4,0.380379,5.1184,2.4088,0,1122,1,1.454,0.0,281,9.85,76,0,0,19,0
61664fb714375a67aa6936128039c2f2018c98daa627db2c3c446223767cbd64,88172,5.4711,734980681ac458f8555d7ead90d31b03,61664fb714375a67aa6936128039c2f2018c98daa627db2c3c446223767cbd64,MIPS,EXEC,SYSTEMV,0,MSB,4202112,8,2,2,True,True,True,False,7,0,3,125,20,6.25,178,0,1,2,0,28,1,11,4,0.663612,5.4021,2.5673,0,0,0,1.1651,0.0,1328,7.76,67,1,0,17,0
6relayd,45660,5.8772,a34883d7ae6a445c3b52e502e72519b5,db38dc7d049965dcff64ddafbd29c02eff6c6d7c3c13bb7c15376cddafd6ea91,MIPS,EXEC,SYSTEMV,1,LSB,4200496,10,2,0,True,True,True,False,3,0,1,71,2,35.5,79,0,1,11,0,32,1,11,4,0.72431,6.0065,2.5524,0,1283,1,1.2864,0.0,422,7.2,32,0,0,0,0
7263e15fffabc16f41d1ce9a87a3527c7476d8e05286ef7100b855efccc1ae25,145724,5.4697,3d45f55763ee725222297a113264feb2,7263e15fffabc16f41d1ce9a87a3527c7476d8e05286ef7100b855efccc1ae25,MIPS,EXEC,SYSTEMV,0,MSB,4206608,8,2,2,True,True,True,False,5,0,2,166,94,1.766,291,0,1,10,0,28,1,11,4,0.643408,5.2295,2.6157,0,1121,1,0.9023,0.0,2318,8.24,41,12,0,3,0
731ac336028dd59d544634fdfba657854b09f5b8ad629c8d7a425605c1226d27,4892,4.1875,b0a71b3993633fc45e81b0e1f85e4c53,731ac336028dd59d544634fdfba657854b09f5b8ad629c8d7a425605c1226d27,MIPS,EXEC,SYSTEMV,0,MSB,4196352,8,2,2,True,True,True,False,14,0,11,11,3,3.6667,27,0,1,0,0,27,1,10,4,0.183156,4.8121,2.2051,0,1083,1,1.4431,0.0,70,10.27,27,0,0,0,0
747a8d4b3769784e61c4b3ced25c423809df067d1a171248cb7fbde401769160,26920,5.3027,32fe52e4a562046674fccc35d405f428,747a8d4b3769784e61c4b3ced25c423809df067d1a171248cb7fbde401769160,MIPS,EXEC,SYSTEMV,0,MSB,4199984,8,2,2,True,True,True,False,14,0,11,60,44,1.3636,118,0,1,2,0,27,1,10,4,0.477266,5.3007,2.4529,0,1083,1,1.227,0.0,473,8.64,33,0,0,5,0
7zz,3583736,5.8684,39c2614ec7b7486b2ca182d53ef41809,c2725d1084df2b3db458f1cf6af35af63e82ae93be68093e3f3e5a5796c8bb9e,MIPS,EXEC,SYSTEMV,1,LSB,4441248,11,2,0,True,True,True,False,6,0,1,132,2580,0.0512,3107,0,1,5,0,38,1,15,5,0.747167,6.3631,3.4249,0,1520,1,0.9024,0.0004,9010,18.68,235,0,0,1,1338
838a7f6e92e185f417359cfc1f92dd8f49239994fd3df808628c9656e664d4ff,5876,4.3372,cb7538a0e219d36c729228036455d0a5,838a7f6e92e185f417359cfc1f92dd8f49239994fd3df808628c9656e664d4ff,MIPS,EXEC,SYSTEMV,0,MSB,4196368,8,2,2,True,True,True,False,14,0,11,11,3,3.6667,29,0,1,0,0,27,1,10,4,0.228727,4.8532,2.2757,0,1083,1,1.39,0.0,98,8.9,23,0,0,0,0
8767d3bfad5ee1344d0734f544c6e9b251fa7298f2f6523d2ffba6398da708c9,47428,5.5901,209ebcf39622254b7e3ed7bdf7621bd2,8767d3bfad5ee1344d0734f544c6e9b251fa7298f2f6523d2ffba6398da708c9,MIPS,EXEC,SYSTEMV,0,MSB,4199216,8,2,2,True,True,True,False,3,0,1,68,29,2.3448,113,0,1,12,0,27,1,10,4,0.740153,5.7107,2.6344,0,1083,1,1.0889,0.0,312,8.58,28,0,0,0,0
87dae4cdf5fd6327a96305d05d2b6d9524dff941b2f38de26d576fb1aaa6b212,122632,5.6848,c55750f5f9a3f541f7de5a1360994605,87dae4cdf5fd6327a96305d05d2b6d9524dff941b2f38de26d576fb1aaa6b212,MIPS,EXEC,SYSTEMV,0,MSB,4202224,8,2,2,True,True,True,False,2,0,0,82,84,0.9762,198,0,1,13,0,28,1,11,4,0.680932,5.652,2.7244,0,0,0,0.7982,0.0021,1983,7.28,152,0,0,1,0
8c8a879d1c7d575feb56e033434a006e3481c4014e051bb62bdf92834d42f646,6704,4.5823,08e33eec00e981ba14e849318d4a112b,8c8a879d1c7d575feb56e033434a006e3481c4014e051bb62bdf92834d42f646,MIPS,EXEC,SYSTEMV,0,MSB,4196640,8,2,2,True,True,True,False,14,0,11,16,3,5.3333,36,0,1,0,0,27,1,10,4,0.26253,4.977,2.2863,0,1083,1,1.5465,0.0,114,9.28,23,0,0,0,0
99be99284140497c3d6fdde37c4f117c13b4bcb86b7988db5961611dfa77dec0,55092,5.4357,1f81522bf8a8f21b699d40c9425c48e8,99be99284140497c3d6fdde37c4f117c13b4bcb86b7988db5961611dfa77dec0,MIPS,EXEC,SYSTEMV,0,MSB,4194576,3,2,1,False,False,True,False,0,1,0,0,0,0.0,0,0,1,0,0,16,1,6,3,0.880273,5.4835,2.7038,0,0,0,0.8297,0.0,320,5.59,60,0,0,0,1
AdGuardHome,36569245,6.1951,26add426ff5a8de67f3f5ee6700d6a4a,028306518ff5f932248bbb89b024f94312283cd82b0ad7aa8da8a8eee4e0194e,MIPS,EXEC,SYSTEMV,0,LSB,928852,6,3,0,False,False,True,False,0,1,0,0,0,0.0,0,0,1,0,0,16,1,10,1,0.401373,6.5546,4.7479,0,0,0,0.4393,0.0032,474284,20.86,159696,1026,3871,1668,17528
NetRocks-FILE.broker,72848,5.8187,7e524ab1519086109d10268c7e190e50,0b1b3731f4f8937c45bd9c5108974e59f12efe5588a6702baeaaba873c7cd830,MIPS,EXEC,SYSTEMV,1,LSB,4205936,10,2,0,True,True,True,False,5,0,1,91,35,2.6,139,0,1,5,0,35,1,12,5,0.651439,5.7063,3.2087,0,648,1,1.0157,0.0,376,13.45,132,0,0,1,6
NetRocks-FTP.broker,200696,5.8014,be1acb9d2efe9156f388f8a7fcfb7a34,4249888f84ed9b6fc2d06964d491380d57007af29fddd218fef8aac78c67f7ea,MIPS,EXEC,SYSTEMV,1,LSB,4210416,10,2,0,True,True,True,False,7,0,3,127,49,2.5918,190,0,1,13,0,35,1,12,5,0.755929,5.6925,3.2639,0,592,1,0.9626,0.0,767,12.99,210,0,0,1,18
NetRocks-NFS.broker,108188,5.8879,1fe756a3282283857c135a1bb9898d13,87c840759bba98a3172b2d313e8b29412937eb7f8e6e7507c7d2af6210aa0eba,MIPS,EXEC,SYSTEMV,1,LSB,4209424,10,2,0,True,True,True,False,7,0,3,111,52,2.1346,177,0,1,6,0,35,1,12,5,0.68148,5.7138,3.2101,0,644,1,0.9727,0.0,513,15.77,228,0,0,1,10
NetRocks-SFTP.broker,245868,5.8903,290ace831e6eec27b3db3064ac904074,2f6d13dfd423fb1473da9d6066e32ae469521be20ac8657b0d50b0e63b4aac2f,MIPS,EXEC,SYSTEMV,1,LSB,4216432,10,2,0,True,True,True,False,6,0,2,200,61,3.2787,275,0,1,14,0,35,1,12,5,0.761189,5.7129,3.3145,0,328,1,0.6611,0.0,946,13.23,211,0,0,4,21
NetRocks-SHELL.broker,233328,5.9752,9d07d93e15c4998710d7761d67b98c0a,865ebbfb1a016ae95c2ef039ad03df4cbef71159da891450e89178bc156cb0a8,MIPS,EXEC,SYSTEMV,1,LSB,4215104,10,2,0,True,True,True,False,5,0,1,155,60,2.5833,238,0,1,11,0,35,1,12,5,0.775286,5.7858,3.3092,0,256,1,0.5414,0.0,930,12.62,210,0,0,1,16
NetRocks-WebDAV.broker,124992,5.9102,a283affb1a87cbcb1fc164fc11e48d80,bee4c6fcd869fb0dcb41b9734a341a92af3cdf12ddba3e7e5fbbc90a74a6cc6e,MIPS,EXEC,SYSTEMV,1,LSB,4209568,10,2,0,True,True,True,False,6,0,2,128,48,2.6667,190,0,1,7,0,35,1,12,5,0.721838,5.7329,3.2408,0,628,1,0.7662,0.0,522,14.59,210,0,1,2,11
a02d6af5b7ea65b2f0f9994ba881d50a31cde9692aeb52e0f4aef6437b3f6785,11056,4.972,39f5d97c9e79369f0f8ba0d978aa0833,a02d6af5b7ea65b2f0f9994ba881d50a31cde9692aeb52e0f4aef6437b3f6785,MIPS,EXEC,SYSTEMV,0,MSB,4197088,8,2,2,True,True,True,False,2,0,0,36,9,4.0,60,0,1,6,0,27,1,10,4,0.450072,5.3298,2.4471,0,696,1,1.5758,0.0,152,7.62,23,1,0,1,0
ab,52580,5.9425,20850e2d68f6317fa0c3099d2b1d85e2,e9a00bf4cd3bcd07acb9d44b998a5fb5b57dddcbca32a9cfcba1db665a222f56,MIPS,EXEC,SYSTEMV,1,LSB,4211344,10,2,0,True,True,True,False,12,0,6,146,2,73.0,153,0,1,12,0,34,1,13,5,0.506352,6.0185,2.6184,0,0,0,1.4964,0.0,1178,8.31,74,0,4,6,0
accel-cmd,14492,5.436,592020a430e819dd52c2eb8932eceada,fa07ea4701575793b0358eb156b1bd8d6cd9453df5fc62ed31ed0f1de93d4933,MIPS,EXEC,SYSTEMV,1,LSB,4199920,10,2,0,True,True,True,False,2,0,0,31,6,5.1667,52,0,1,4,0,32,1,11,4,0.398565,5.6987,2.5167,0,1283,1,1.4954,0.0,369,7.04,27,0,0,0,0
accel-pppd,173052,5.6345,54e080df5e70c730cbd9659ade99fc73,e7a35ff6fcbaa046b8c3b9c2dbc2caf1caf102902ec2cf5a9c5baaa8f455d269,MIPS,EXEC,SYSTEMV,1,LSB,4212032,11,2,0,True,True,True,False,9,0,4,155,151,1.0265,337,0,1,20,0,36,1,14,5,0.679472,5.7713,2.8086,0,1443,1,1.4166,0.0,2030,7.64,64,0,0,1,0
aconnect,14588,5.1113,78838d0fcefacef0c351a0096ce5f71a,277b2fde51a7a6065425fb030645ca1ac34e5c20d7aafee707950e155872b445,MIPS,EXEC,SYSTEMV,1,LSB,4200752,10,2,0,True,True,True,False,7,0,2,63,2,31.5,71,0,1,1,0,32,1,11,4,0.304908,5.4433,2.4285,0,1283,1,1.6058,0.0,258,11.48,39,0,0,0,0
adb,154948,5.9223,286e3c5ae695e3a8cc1a1f05f4fc8501,df274e85047c782cf66e7b5a7f19f224013017b16c11c1e4d8b5afd186fe26fd,MIPS,EXEC,SYSTEMV,1,LSB,4202480,10,2,0,True,True,True,False,5,0,2,145,2,72.5,152,0,1,15,0,34,1,13,5,0.677079,5.8526,2.4993,0,0,0,1.1216,0.0,2834,7.46,30,0,0,11,0
addr2line,27220,5.5623,04bfc268588c6c66b2755ac28e99dcd9,5f21fb514198a114f130769b706ac41097ef77fcb9ece6fb836769193ef34163,MIPS,EXEC,SYSTEMV,1,LSB,4203280,10,2,0,True,True,True,False,7,0,4,76,17,4.4706,104,0,1,3,0,33,1,12,5,0.514328,5.7253,2.6083,0,1322,1,1.5573,0.0,408,8.74,187,0,1,1,0
addrwatch,24972,5.3785,b23f8e12e59efe95d4d0f75f79b5cb00,b734f7fa2c154b8ca8a6f0ab51e2d831983f153d754379e98327d6b104710a03,MIPS,EXEC,SYSTEMV,1,LSB,4199184,10,2,0,True,True,True,False,5,0,2,62,2,31.0,71,0,1,5,0,32,1,11,4,0.420951,5.5919,2.5329,0,0,0,1.7532,0.0,554,7.25,64,0,0,0,1
admin.cgi,103080,6.0044,d9f5393c2d588520db6c21749e4fb931,3624b823986b55a9fcdd5ef50d08ebc4ef50edcd06bc05b04f2801670142474c,MIPS,DYN,SYSTEMV,0,LSB,23024,10,2,0,True,True,True,False,13,0,9,157,37,4.2432,202,0,1,2,0,31,1,12,4,0.719752,5.8712,2.7383,0,1240,1,0.8228,0.0,1484,9.13,58,1,2,2,1
aelparse,219680,5.8689,6be4a4575f5d13d9a2909f5cb70ff403,5dbfd5ff7db240f0b41e9f67bd3117f3d544ec9153fcb225f948d95862b2b6df,MIPS,EXEC,SYSTEMV,1,LSB,4203136,10,2,0,True,True,True,False,5,0,1,135,2,67.5,143,0,1,4,0,35,1,12,4,0.684195,5.8967,2.5858,0,0,0,1.2872,0.0,2403,8.12,144,0,0,3,3
afpcmd,33008,5.2302,8183ae6e0d063f46e5151a49f3deba86,cfc6a9f9580afb9dafbd402571f58aabcca63cf8070a258e9a55a6aa3dddc16e,MIPS,EXEC,SYSTEMV,1,LSB,4201040,10,2,0,True,True,True,False,9,0,6,101,2,50.5,113,0,1,10,0,32,1,11,4,0.416384,5.874,2.6196,0,656,1,2.8914,0.0,590,7.69,60,0,0,0,2
afpfsd,23112,5.2831,d57209236ae816f2e7450982236647f2,f32d39b815b4471970108a04721f7dcac2e729f394ee43551e2bb9e29eb453e7,MIPS,EXEC,SYSTEMV,1,LSB,4201936,10,2,0,True,True,True,False,9,0,6,99,16,6.1875,129,0,1,19,0,33,1,12,4,0.377985,5.6549,2.5193,0,0,0,1.7837,0.0,396,8.27,25,0,0,2,0
afpgetstatus,5964,4.323,b34b1bc2a0840a2c3c2f5e94f27a7c64,f8a5a0f355802ad34cbdc453ab81d47eb4e7b99eeb2a7c88250d7742cc781e10,MIPS,EXEC,SYSTEMV,1,LSB,4197072,10,2,0,True,True,True,False,9,0,6,17,2,8.5,23,0,1,1,0,32,1,11,4,0.195842,5.5427,2.3756,0,1283,1,2.0161,0.0,84,9.58,26,0,0,0,0
agetty,100472,5.6907,7d2ee6478da21c1a87455fdda1bd4d3b,c904a6771c54f64e85823137336c234846e51c9e46ba85c4fd459b8559345a53,MIPS,EXEC,SYSTEMV,1,LSB,4216608,10,2,0,True,True,True,False,3,0,0,176,66,2.6667,255,0,1,14,0,34,1,13,5,0.675054,5.7485,2.7847,0,0,0,1.1748,0.0,947,8.0,39,0,0,3,0
aggregate,8572,5.0054,2793c371c99e85d5ab320e15fd5ae089,311cf4e4068d1a2fd64fb98ce2c25f89f9b201448266edcd27d60daafa7093eb,MIPS,EXEC,SYSTEMV,1,LSB,4198400,10,2,0,True,True,True,False,2,0,0,13,2,6.5,22,0,1,0,0,32,1,11,4,0.395707,5.5283,2.4506,0,1283,1,1.6534,0.0,157,7.01,17,0,0,0,0
aggregator,19368,4.8405,f88d64554a0ac93c6acf4d129bafa273,31bcf912bedb238fe521b8c4e5a5606b2f83287d1118ecb03cb12741db7ea7f4,MIPS,DYN,SYSTEMV,0,LSB,6384,11,2,0,True,True,True,True,3,0,2,70,14,5.0,104,0,1,12,0,32,1,13,4,0.342007,5.5731,2.6282,0,1282,1,2.6928,0.0,235,12.3,42,0,0,0,0
aide,215716,5.9972,b05329f875a9b0e5e22521ae864fe18b,1bf90f0608a4d13c6d5c15fed84615e718e715df0dd4c95993e2ce92666e1eb8,MIPS,EXEC,SYSTEMV,1,LSB,4207376,10,2,0,True,True,True,False,7,0,3,166,2,83.0,176,0,1,6,0,33,1,12,4,0.606798,5.8412,2.7384,0,1321,1,1.0035,0.0,5344,6.97,64,0,0,1,1
airbase-ng,67732,6.0929,bf830accaf3db0f2fa7a9887dc4ba95e,b3edb2f831888e54947c5d2d11460ee130b58e4c9693c87a682e1b4407c8d0f5,MIPS,EXEC,SYSTEMV,1,LSB,4208208,9,2,0,True,True,True,False,12,0,7,89,2,44.5,98,0,1,1,0,31,1,11,5,0.666864,6.1635,2.893,0,0,0,1.7258,0.0113,984,7.53,60,0,1,1,0
aircrack-ng,136880,5.8501,dd322b03b698e8e0a9babbcf34144866,8368782752e3438c89caa0a16dafa227431afc75fbc441e5847a2761d62aceb0,MIPS,EXEC,SYSTEMV,1,LSB,4222112,10,2,0,True,True,True,False,13,0,8,140,29,4.8276,190,0,1,7,0,35,1,12,5,0.66429,6.1086,2.8547,0,0,0,2.506,0.0,1551,9.16,94,0,1,1,4
airdecap-ng,29424,6.2477,37973aad7f38ec7e6aee89d56d0e83da,c1a29e0143ee66867b5837bc2e8bffca9ad287d43709920877e6a42cac170422,MIPS,EXEC,SYSTEMV,1,LSB,4204112,9,2,0,True,True,True,False,12,0,7,43,2,21.5,52,0,1,0,0,29,1,9,5,0.609027,6.7743,2.9066,0,0,0,1.469,0.0696,517,6.76,29,0,1,1,0
airdecloak-ng,22992,5.7527,2a59d3a3a7e6179a3e678ffbee9c689b,e11328d43f2b4ffbfa296292a6f326541bbabc1e4c4326cebbb1ef8c7391d06b,MIPS,EXEC,SYSTEMV,1,LSB,4204304,9,2,0,True,True,True,False,12,0,7,44,2,22.0,52,0,1,0,0,30,1,10,5,0.484342,5.7964,2.7755,0,0,0,1.1427,0.0,567,7.7,33,0,1,1,0
aireplay-ng,107568,5.9973,33a2cfed18c7ac0a0e940d2ab1e4445f,939ae9d3cad713818cbf87fc68e07acd17d7bcfa1c880ef51da4566f8e49538d,MIPS,EXEC,SYSTEMV,1,LSB,4210592,9,2,0,True,True,True,False,12,0,7,87,2,43.5,96,0,1,5,0,31,1,10,5,0.679161,6.1453,2.7844,0,0,0,2.4398,0.0071,1593,7.11,71,0,1,1,0
airodump-ng,113468,6.0821,6b9e39a08452eb29457b94fa0ead5d68,8298de5cac5018029dec80f2b6c29202e4fe254eb484facc75b192d264d9c3ce,MIPS,EXEC,SYSTEMV,1,LSB,4219760,9,2,0,True,True,True,False,12,0,7,135,2,67.5,144,0,1,9,0,31,1,10,5,0.652589,6.1071,2.9019,0,0,0,1.6215,0.0068,1619,9.23,324,1,2,2,1
airserv-ng,11060,5.2858,f3613318388849e36f7021f7695b1047,2e088259cba81ee4f28568e345e3ad48d4a94ee80193efa31feb4466fa9430f8,MIPS,EXEC,SYSTEMV,1,LSB,4198832,9,2,0,True,True,True,False,12,0,7,39,2,19.5,47,0,1,6,0,29,1,9,5,0.394937,5.7057,2.8244,0,1160,1,1.8688,0.0,199,7.69,27,0,1,1,0
